"TripType","VisitNumber","Weekday","Upc","ScanCount","DepartmentDescription","FinelineNumber"
24,1276,"Friday",7874203852,2,"DSD GROCERY",4305
24,1276,"Friday",7874203354,1,"DSD GROCERY",3855
24,1276,"Friday",4740430402,1,"HOME DECOR",116
999,1277,"Friday",4266610780,1,"FURNITURE",4923
7,1279,"Friday",7800008340,1,"DSD GROCERY",9548
7,1279,"Friday",20108800000,1,"SERVICE DELI",8014
5,1280,"Friday",68113152812,1,"OPTICAL - LENSES",3800
3,1282,"Friday",68113163351,1,"FINANCIAL SERVICES",275
3,1282,"Friday",60538896309,1,"FINANCIAL SERVICES",276
40,1283,"Friday",1410008547,1,"DSD GROCERY",3986
40,1283,"Friday",7566910991,1,"GROCERY DRY GOODS",2996
40,1283,"Friday",3400012380,1,"GROCERY DRY GOODS",2651
40,1283,"Friday",3120033011,1,"DSD GROCERY",4639
40,1283,"Friday",1500007604,3,"INFANT CONSUMABLE HARDLINES",3155
40,1283,"Friday",71521127313,1,"INFANT APPAREL",6013
40,1283,"Friday",7269722090,1,"HARDWARE",1905
40,1283,"Friday",1500007677,2,"INFANT CONSUMABLE HARDLINES",3175
40,1283,"Friday",4178900121,2,"GROCERY DRY GOODS",3120
40,1283,"Friday",3400007054,1,"CANDY, TOBACCO, COOKIES",83
40,1283,"Friday",1500007364,1,"INFANT CONSUMABLE HARDLINES",3192
40,1283,"Friday",1500014000,1,"DSD GROCERY",9223
40,1283,"Friday",4178900157,2,"GROCERY DRY GOODS",3120
40,1283,"Friday",20108700000,1,"SERVICE DELI",8014
40,1283,"Friday",1500007328,1,"INFANT CONSUMABLE HARDLINES",3192
42,1286,"Friday",7169117484,1,"HOME MANAGEMENT",8957
42,1286,"Friday",82224855010,1,"IMPULSE MERCHANDISE",9005
42,1286,"Friday",1284409325,1,"AUTOMOTIVE",257
42,1286,"Friday",1284406712,1,"AUTOMOTIVE",257
42,1286,"Friday",88634500300,1,"AUTOMOTIVE",19
42,1286,"Friday",1284406322,1,"AUTOMOTIVE",257
42,1286,"Friday",1980070463,1,"HOUSEHOLD CHEMICALS/SUPP",4510
42,1286,"Friday",3800059921,1,"GROCERY DRY GOODS",3555
42,1286,"Friday",7865256305,1,"HOME MANAGEMENT",8956
42,1286,"Friday",7169123099,1,"HOME MANAGEMENT",8954
42,1286,"Friday",7617160105,1,"AUTOMOTIVE",252
42,1286,"Friday",88561522987,1,"SLEEPWEAR/FOUNDATIONS",6644
3,1290,"Friday",60538819035,1,"FINANCIAL SERVICES",1000
3,1290,"Friday",83032400641,1,"IMPULSE MERCHANDISE",1001
3,1292,"Friday",83032400696,1,"IMPULSE MERCHANDISE",1749
3,1292,"Friday",60538819035,1,"FINANCIAL SERVICES",1000
3,1292,"Friday",68113176761,1,"FINANCIAL SERVICES",283
43,1293,"Friday",71988651037,1,"IMPULSE MERCHANDISE",104
43,1293,"Friday",3160404083,-1,"PHARMACY OTC",951
43,1293,"Friday",3160404083,2,"PHARMACY OTC",951
43,1293,"Friday",6097123761,-1,"BEDDING",8111
43,1293,"Friday",6097123761,1,"BEDDING",8111
43,1293,"Friday",6097123770,2,"BEDDING",8111
43,1293,"Friday",60538802287,1,"PETS AND SUPPLIES",227
43,1293,"Friday",3825768826,1,"LADIES SOCKS",3013
25,1298,"Friday",88870812071,1,"MENS WEAR",8538
25,1298,"Friday",8265750080,1,"DSD GROCERY",9203
25,1298,"Friday",88530600006,1,"MENS WEAR",5142
25,1298,"Friday",4032618591,1,"MENS WEAR",1556
25,1298,"Friday",87897100000,1,"PERSONAL CARE",5230
25,1298,"Friday",4282561249,1,"MENS WEAR",8313
25,1298,"Friday",3426446425,1,"COOK AND DINE",579
25,1298,"Friday",88530626743,1,"MENS WEAR",5701
25,1298,"Friday",88530600775,1,"MENS WEAR",5207
39,1300,"Friday",1708200795,1,"IMPULSE MERCHANDISE",601
39,1300,"Friday",88831397180,1,"PRE PACKED DELI",7503
39,1300,"Friday",4300000656,1,"DSD GROCERY",4977
39,1300,"Friday",4750001409,1,"IMPULSE MERCHANDISE",601
39,1300,"Friday",7214001766,1,"BEAUTY",4010
39,1300,"Friday",7526604153,2,"GROCERY DRY GOODS",2959
39,1300,"Friday",68707301100,1,"LAWN AND GARDEN",5153
39,1300,"Friday",60538818716,1,"DAIRY",1507
39,1300,"Friday",7874243620,1,"PHARMACY OTC",1003
39,1300,"Friday",68113167885,1,"PHARMACY OTC",1004
39,1300,"Friday",7287925778,1,"FABRICS AND CRAFTS",5922
38,1306,"Friday",1200080994,1,"DSD GROCERY",9516
38,1306,"Friday",68670010132,1,"DSD GROCERY",3625
38,1306,"Friday",60538871461,1,"DAIRY",9101
38,1306,"Friday",7282017092,2,"DAIRY",7978
38,1306,"Friday",7800008216,1,"DSD GROCERY",9517
38,1306,"Friday",37811201103,1,"PHARMACY OTC",1104
38,1306,"Friday",3663205590,1,"DAIRY",1443
38,1306,"Friday",68670010123,1,"DSD GROCERY",3625
38,1306,"Friday",7874235186,1,"DAIRY",1508
38,1306,"Friday",1200080996,1,"DSD GROCERY",9516
38,1306,"Friday",2733100625,2,"DAIRY",7962
38,1306,"Friday",7432300583,1,"COMM BREAD",3724
38,1306,"Friday",7874235187,1,"DAIRY",1508
38,1306,"Friday",7940040557,1,"PERSONAL CARE",5023
38,1306,"Friday",2172460295,1,"DAIRY",9085
38,1306,"Friday",68113106996,1,"PERSONAL CARE",1403
25,1307,"Friday",7871546715,1,"GIRLS WEAR, 4-6X  AND 7-14",164
25,1307,"Friday",88811318615,1,"LADIESWEAR",4384
25,1307,"Friday",82043616011,1,"GIRLS WEAR, 4-6X  AND 7-14",5737
25,1307,"Friday",82043616021,1,"GIRLS WEAR, 4-6X  AND 7-14",5737
25,1307,"Friday",8669427095,1,"GIRLS WEAR, 4-6X  AND 7-14",7254
25,1307,"Friday",880632367925,1,"LADIESWEAR",286
25,1307,"Friday",7871546710,1,"GIRLS WEAR, 4-6X  AND 7-14",164
9,1310,"Friday",61156657337,1,"JEWELRY AND SUNGLASSES",345
9,1310,"Friday",81033802547,1,"JEWELRY AND SUNGLASSES",555
8,1312,"Friday",68113187533,1,"PETS AND SUPPLIES",845
5,1314,"Friday",3600042413,1,"PHARMACY OTC",5530
5,1314,"Friday",3400021851,1,"CANDY, TOBACCO, COOKIES",82
5,1314,"Friday",7800011316,1,"DSD GROCERY",2403
5,1314,"Friday",3700035038,1,"HOUSEHOLD PAPER GOODS",2012
5,1314,"Friday",7800000300,1,"DSD GROCERY",2504
5,1314,"Friday",1600048366,1,"GROCERY DRY GOODS",3559
7,1316,"Friday",4000000405,1,"IMPULSE MERCHANDISE",115
7,1316,"Friday",7774529186,1,"PRODUCE",7045
7,1316,"Friday",2840008773,2,"IMPULSE MERCHANDISE",801
7,1316,"Friday",4133500079,1,"GROCERY DRY GOODS",2453
7,1317,"Friday",7874209728,3,"COMM BREAD",3717
7,1317,"Friday",7225000486,10,"COMM BREAD",3725
9,1319,"Friday",88697819982,1,"PLAYERS AND ELECTRONICS",8810
9,1319,"Friday",4460031208,1,"LAWN AND GARDEN",31
5,1320,"Friday",31011905611,1,"PHARMACY OTC",1551
5,1320,"Friday",4157010993,1,"DAIRY",1511
34,1321,"Friday",7910052548,1,"PETS AND SUPPLIES",1943
34,1321,"Friday",5849672304,1,"PETS AND SUPPLIES",1001
34,1321,"Friday",5000058496,1,"PETS AND SUPPLIES",1943
34,1321,"Friday",7910000356,1,"PETS AND SUPPLIES",1946
34,1321,"Friday",7910000160,1,"PETS AND SUPPLIES",3300
34,1321,"Friday",7910000341,6,"PETS AND SUPPLIES",1946
4,1328,"Friday",68113103922,1,"PHARMACY OTC",1118
41,1330,"Friday",72097249121,1,"BOYS WEAR",1205
41,1330,"Friday",8730056011,1,"BEAUTY",4650
41,1330,"Friday",1991202662,1,"AUTOMOTIVE",5221
41,1330,"Friday",7535341427,1,"FABRICS AND CRAFTS",2921
41,1330,"Friday",7535335218,1,"FABRICS AND CRAFTS",2921
8,1331,"Friday",2800000824,2,"DSD GROCERY",4635
8,1331,"Friday",7874235188,1,"DAIRY",1508
8,1335,"Friday",68113103499,1,"BEAUTY",4541
8,1335,"Friday",3400056002,1,"CANDY, TOBACCO, COOKIES",28
8,1337,"Friday",7874243021,1,"DAIRY",7957
8,1337,"Friday",7874235202,1,"DAIRY",1515
36,1338,"Friday",3500076688,1,"PERSONAL CARE",203
36,1338,"Friday",31284306132,1,"PHARMACY OTC",2019
36,1338,"Friday",31254770152,2,"PERSONAL CARE",801
36,1338,"Friday",7278503766,1,"BEAUTY",3300
36,1338,"Friday",30000853361,1,"BEDDING",2650
36,1338,"Friday",4770100360,1,"PERSONAL CARE",605
41,1340,"Friday",7314988810,1,"HOME MANAGEMENT",5406
41,1340,"Friday",7452302153,1,"HARDWARE",4401
41,1340,"Friday",6898153896,1,"CELEBRATION",1018
41,1340,"Friday",4150000031,1,"GROCERY DRY GOODS",2302
41,1340,"Friday",1280051773,1,"IMPULSE MERCHANDISE",906
41,1340,"Friday",7231000162,2,"GROCERY DRY GOODS",3352
41,1340,"Friday",7231000178,1,"GROCERY DRY GOODS",3352
8,1341,"Friday",7940035935,1,"PERSONAL CARE",109
8,1341,"Friday",1200000131,1,"DSD GROCERY",9547
8,1341,"Friday",84105801558,1,"PERSONAL CARE",1401
9,1342,"Friday",7919123063,1,"AUTOMOTIVE",3004
15,1345,"Friday",64541689243,1,"CELEBRATION",805
15,1345,"Friday",64541697375,1,"CELEBRATION",1805
15,1345,"Friday",64541688767,1,"CELEBRATION",501
15,1345,"Friday",978163109762,1,"IMPULSE MERCHANDISE",8904
15,1345,"Friday",3400000054,1,"IMPULSE MERCHANDISE",100
15,1345,"Friday",7940038721,1,"PERSONAL CARE",46
36,1346,"Friday",4391779564,1,"PERSONAL CARE",4502
9,1348,"Friday",80829592128,2,"GIRLS WEAR, 4-6X  AND 7-14",387
3,1349,"Friday",83032400641,1,"IMPULSE MERCHANDISE",1001
3,1349,"Friday",60538819035,1,"FINANCIAL SERVICES",1000
37,1353,"Friday",1300000466,1,"GROCERY DRY GOODS",2301
37,1353,"Friday",1305133214,1,"CELEBRATION",3151
37,1353,"Friday",1305139475,2,"CELEBRATION",10
37,1353,"Friday",88491200358,1,"GROCERY DRY GOODS",3600
37,1353,"Friday",5200032673,-1,"DSD GROCERY",4606
37,1353,"Friday",20236300000,1,"MEAT - FRESH & FROZEN",6300
37,1353,"Friday",4800113997,1,"GROCERY DRY GOODS",2452
37,1353,"Friday",4900002468,1,"DSD GROCERY",3042
37,1353,"Friday",5200032673,1,"DSD GROCERY",4606
37,1353,"Friday",2200000838,1,"IMPULSE MERCHANDISE",135
37,1353,"Friday",4029,2,"PRODUCE",6201
37,1353,"Friday",22591100000,1,"MEAT - FRESH & FROZEN",6300
37,1353,"Friday",22591000000,1,"MEAT - FRESH & FROZEN",6300
22,1354,"Friday",2724288542,1,"ELECTRONICS",4291
9,1355,"Friday",4687856359,1,"LAWN AND GARDEN",4022
9,1355,"Friday",,1,"PHARMACY RX",
9,1355,"Friday",8037601574,1,"PHARMACY OTC",3749
40,1356,"Friday",3663202630,1,"DAIRY",1430
40,1356,"Friday",73114973852,1,"SEAFOOD",1077
40,1356,"Friday",38137116140,2,"PHARMACY OTC",3523
40,1356,"Friday",68113106837,-2,"PHARMACY OTC",3516
40,1356,"Friday",68113106837,2,"PHARMACY OTC",3516
40,1356,"Friday",88828940186,1,"PRODUCE",1219
40,1356,"Friday",6827473529,2,"DSD GROCERY",2351
40,1356,"Friday",32586610502,1,"PHARMACY OTC",2015
40,1356,"Friday",68113168758,1,"PHARMACY OTC",3534
40,1356,"Friday",68113104850,1,"BEAUTY",3903
40,1356,"Friday",78035378403,1,"PRODUCE",3601
40,1356,"Friday",4178900105,2,"GROCERY DRY GOODS",3120
40,1356,"Friday",30573015030,1,"PHARMACY OTC",2005
40,1356,"Friday",68113105293,3,"PHARMACY OTC",3516
40,1356,"Friday",4138309074,1,"DAIRY",1505
40,1356,"Friday",7047000655,3,"DAIRY",1359
40,1356,"Friday",4178900121,1,"GROCERY DRY GOODS",3120
40,1356,"Friday",5410722101,1,"PRODUCE",3108
40,1356,"Friday",2529360031,1,"DAIRY",1511
40,1356,"Friday",61126910171,2,"DSD GROCERY",3467
40,1356,"Friday",69922162117,1,"COMM BREAD",3729
40,1356,"Friday",7874209648,1,"DAIRY",7955
21,1358,"Friday",4249109574,1,"OFFICE SUPPLIES",5801
21,1358,"Friday",87006600020,3,"OFFICE SUPPLIES",5804
15,1360,"Friday",68113109896,3,"BAKERY",4010
15,1360,"Friday",1370008850,1,"HOUSEHOLD PAPER GOODS",5010
15,1360,"Friday",1760002147,1,"GROCERY DRY GOODS",2219
38,1362,"Friday",5000029263,2,"PETS AND SUPPLIES",1436
38,1362,"Friday",4510006074,1,"DSD GROCERY",2536
38,1362,"Friday",5000029261,4,"PETS AND SUPPLIES",1436
38,1362,"Friday",5000042904,4,"PETS AND SUPPLIES",1436
38,1362,"Friday",6843738971,1,"CANDY, TOBACCO, COOKIES",72
38,1362,"Friday",5000057845,4,"PETS AND SUPPLIES",1436
38,1362,"Friday",61126999100,1,"DSD GROCERY",3467
38,1362,"Friday",5000058004,4,"PETS AND SUPPLIES",1436
38,1362,"Friday",5100019280,1,"DSD GROCERY",4653
38,1362,"Friday",2100061531,1,"GROCERY DRY GOODS",4601
38,1362,"Friday",5000042984,2,"PETS AND SUPPLIES",1436
38,1362,"Friday",60538871459,1,"DAIRY",9128
15,1363,"Friday",6700889831,1,"CELEBRATION",14
15,1363,"Friday",3800012290,1,"DSD GROCERY",3353
15,1363,"Friday",38137004666,3,"PHARMACY OTC",3516
15,1363,"Friday",3800084523,2,"DSD GROCERY",3353
5,1364,"Friday",7049121322,1,"DSD GROCERY",4614
5,1364,"Friday",7675333328,1,"COOK AND DINE",3609
5,1364,"Friday",3600033590,1,"PHARMACY OTC",5530
39,1365,"Friday",5200013481,1,"DSD GROCERY",4606
39,1365,"Friday",5200033876,1,"DSD GROCERY",4606
39,1365,"Friday",4900005025,1,"DSD GROCERY",3004
39,1365,"Friday",5200032673,1,"DSD GROCERY",4606
39,1365,"Friday",1820014990,1,"LIQUOR,WINE,BEER",114
39,1365,"Friday",5200032555,1,"DSD GROCERY",4606
39,1365,"Friday",7874204909,1,"HOUSEHOLD PAPER GOODS",5550
39,1365,"Friday",4400003211,1,"IMPULSE MERCHANDISE",804
39,1365,"Friday",5200010239,1,"DSD GROCERY",4606
39,1365,"Friday",2200000512,1,"IMPULSE MERCHANDISE",135
39,1365,"Friday",2840033730,1,"DSD GROCERY",8300
39,1365,"Friday",4400002950,1,"IMPULSE MERCHANDISE",804
7,1366,"Friday",20108800000,1,"SERVICE DELI",8014
7,1366,"Friday",4182080795,1,"SERVICE DELI",5020
999,1368,"Friday",7636305556,1,"COOK AND DINE",3000
999,1368,"Friday",7077518494,-1,"COOK AND DINE",3000
36,1371,"Friday",1111147187,4,"PERSONAL CARE",3170
36,1371,"Friday",7050102023,2,"PERSONAL CARE",1404
36,1371,"Friday",70675812349,1,"PERSONAL CARE",1408
36,1371,"Friday",68113192871,2,"PHARMACY OTC",908
8,1373,"Friday",3320011525,2,"HOUSEHOLD CHEMICALS/SUPP",8920
39,1376,"Friday",60538818718,1,"DAIRY",1503
39,1376,"Friday",5150024171,1,"GROCERY DRY GOODS",4401
39,1376,"Friday",78035378403,3,"PRODUCE",3601
39,1376,"Friday",7874237219,2,"GROCERY DRY GOODS",4453
39,1376,"Friday",7874237427,3,"DAIRY",1203
24,1379,"Friday",1538804980,-1,"COOK AND DINE",2517
24,1379,"Friday",1538804980,1,"COOK AND DINE",2517
24,1379,"Friday",1538804980,1,"COOK AND DINE",2517
7,1381,"Friday",3151,1,"PRODUCE",7801
7,1381,"Friday",1312000800,1,"FROZEN FOODS",1801
7,1381,"Friday",20220400000,1,"MEAT - FRESH & FROZEN",6076
7,1381,"Friday",20184400000,1,"SERVICE DELI",7010
7,1381,"Friday",4900005537,1,"DSD GROCERY",9556
7,1381,"Friday",1410007187,1,"COMM BREAD",3704
8,1382,"Friday",2840003633,1,"DSD GROCERY",7002
8,1382,"Friday",68954408301,1,"DAIRY",1431
8,1382,"Friday",7835462011,1,"DAIRY",1201
39,1383,"Friday",1117933085,1,"CELEBRATION",138
39,1383,"Friday",1920089965,1,"HOUSEHOLD CHEMICALS/SUPP",55
39,1383,"Friday",7225003706,2,"COMM BREAD",3702
39,1383,"Friday",7874209728,1,"COMM BREAD",3717
39,1383,"Friday",4400003119,1,"DSD GROCERY",3717
39,1383,"Friday",1600027489,1,"GROCERY DRY GOODS",3032
39,1383,"Friday",1117931735,1,"CELEBRATION",134
39,1383,"Friday",3400000229,1,"IMPULSE MERCHANDISE",115
39,1383,"Friday",1117931685,1,"CELEBRATION",128
44,1385,"Friday",4383422964,1,"GIRLS WEAR, 4-6X  AND 7-14",8704
44,1385,"Friday",4383413016,1,"GIRLS WEAR, 4-6X  AND 7-14",8704
44,1385,"Friday",60538813330,1,"SHOES",4170
44,1385,"Friday",7124925305,1,"PERSONAL CARE",5305
44,1385,"Friday",88564502986,1,"BEAUTY",5026
44,1385,"Friday",68113106999,1,"PERSONAL CARE",1411
44,1385,"Friday",2074803184,2,"PERSONAL CARE",5109
44,1385,"Friday",5232994042,1,"CELEBRATION",5517
44,1385,"Friday",4120568446,1,"COOK AND DINE",220
44,1385,"Friday",4383465277,1,"GIRLS WEAR, 4-6X  AND 7-14",8704
44,1385,"Friday",88564502845,1,"BEAUTY",5026
44,1385,"Friday",81127501580,1,"ELECTRONICS",4805
44,1385,"Friday",38137003339,1,"PERSONAL CARE",3070
44,1385,"Friday",1727622698,1,"PHARMACY OTC",3515
44,1385,"Friday",1727622687,2,"PHARMACY OTC",3516
44,1385,"Friday",88564501230,1,"BEAUTY",5026
44,1385,"Friday",66790240750,1,"SEASONAL",2325
44,1385,"Friday",3428557008,1,"PERSONAL CARE",6131
44,1385,"Friday",6128251072,1,"COOK AND DINE",214
44,1385,"Friday",3700089033,1,"PHARMACY OTC",254
44,1385,"Friday",88564501261,1,"BEAUTY",5026
44,1385,"Friday",4120567165,1,"COOK AND DINE",220
44,1385,"Friday",81589001249,1,"BEAUTY",5026
22,1389,"Friday",88727605313,1,"CAMERAS AND SUPPLIES",1821
7,1390,"Friday",68113106762,1,"SERVICE DELI",4010
7,1390,"Friday",22628200000,1,"SERVICE DELI",8013
7,1390,"Friday",20184400000,1,"SERVICE DELI",7010
5,1392,"Friday",,1,"PHARMACY RX",
9,1393,"Friday",84101516011,1,"SPORTING GOODS",5048
9,1393,"Friday",1280051919,1,"SPORTING GOODS",5225
36,1394,"Friday",68113106999,1,"PERSONAL CARE",1411
36,1394,"Friday",68113102776,1,"PHARMACY OTC",3539
36,1394,"Friday",1727622687,1,"PHARMACY OTC",3516
36,1394,"Friday",1727622698,1,"PHARMACY OTC",3515
36,1394,"Friday",7410811629,1,"PERSONAL CARE",4512
36,1394,"Friday",84010919794,-1,"IMPULSE MERCHANDISE",8901
36,1394,"Friday",84010919794,2,"IMPULSE MERCHANDISE",8901
32,1395,"Friday",73528274001,5,"INFANT CONSUMABLE HARDLINES",401
43,1396,"Friday",63084090322,1,"PERSONAL CARE",3140
43,1396,"Friday",3426445886,1,"PETS AND SUPPLIES",3410
43,1396,"Friday",4319414699,1,"PERSONAL CARE",5108
43,1396,"Friday",60764553373,1,"BOYS WEAR",5492
43,1396,"Friday",72097238283,1,"BOYS WEAR",1621
43,1396,"Friday",7065275215,1,"COOK AND DINE",219
43,1396,"Friday",5113183568,1,"OFFICE SUPPLIES",3522
43,1396,"Friday",4400003214,2,"IMPULSE MERCHANDISE",804
43,1396,"Friday",7940078430,2,"PERSONAL CARE",5462
43,1396,"Friday",5113183569,1,"OFFICE SUPPLIES",3522
43,1396,"Friday",5150025362,1,"GROCERY DRY GOODS",4402
43,1396,"Friday",1480064609,1,"DSD GROCERY",4644
43,1396,"Friday",4138309072,1,"DAIRY",1505
43,1396,"Friday",7874220999,1,"GROCERY DRY GOODS",3940
43,1396,"Friday",4145712670,1,"PERSONAL CARE",5112
8,1397,"Friday",20140500000,1,"SERVICE DELI",7010
8,1397,"Friday",1920087870,1,"HOUSEHOLD CHEMICALS/SUPP",3810
8,1397,"Friday",7874207568,1,"HOUSEHOLD CHEMICALS/SUPP",958
8,1399,"Friday",4460030943,1,"PETS AND SUPPLIES",1835
8,1399,"Friday",7033060315,1,"IMPULSE MERCHANDISE",202
3,1400,"Friday",60538896309,1,"FINANCIAL SERVICES",276
3,1400,"Friday",68113163351,1,"FINANCIAL SERVICES",275
5,1402,"Friday",,1,"PHARMACY RX",
3,1406,"Friday",83032400641,1,"IMPULSE MERCHANDISE",1001
3,1406,"Friday",60538819035,1,"FINANCIAL SERVICES",1000
40,1409,"Friday",7146401771,1,"PRODUCE",7133
40,1409,"Friday",4087,1,"PRODUCE",7803
40,1409,"Friday",2622976120,1,"OFFICE SUPPLIES",6129
40,1409,"Friday",5100021587,1,"GROCERY DRY GOODS",3113
40,1409,"Friday",61156655002,1,"ACCESSORIES",720
40,1409,"Friday",7146401769,2,"PRODUCE",7131
40,1409,"Friday",68113132946,1,"PRODUCE",6810
40,1409,"Friday",4400088210,1,"DSD GROCERY",3870
40,1409,"Friday",2370060663,1,"SERVICE DELI",4053
40,1409,"Friday",3120000293,1,"DSD GROCERY",4672
40,1409,"Friday",75322200110,1,"FROZEN FOODS",9100
40,1409,"Friday",4011,1,"PRODUCE",5501
40,1409,"Friday",7033090031,1,"OFFICE SUPPLIES",3601
40,1409,"Friday",4046,1,"PRODUCE",5620
40,1409,"Friday",78616211000,1,"DSD GROCERY",3006
40,1409,"Friday",5150004815,1,"FROZEN FOODS",1952
40,1409,"Friday",78616200296,1,"DSD GROCERY",3006
40,1409,"Friday",2370060664,1,"SERVICE DELI",4053
40,1409,"Friday",3422332021,1,"SPORTING GOODS",5105
40,1409,"Friday",7874208937,1,"BAKERY",9801
40,1409,"Friday",7464100287,1,"PRODUCE",5964
40,1409,"Friday",4319438968,1,"PERSONAL CARE",5112
40,1409,"Friday",7373100290,1,"COMM BREAD",3734
40,1409,"Friday",7940035298,1,"PERSONAL CARE",27
40,1409,"Friday",2521537054,1,"ELECTRONICS",4805
999,1411,"Friday",88818254906,-1,"ELECTRONICS",1162
39,1412,"Friday",4190007320,1,"FROZEN FOODS",1854
39,1412,"Friday",4300095373,1,"DSD GROCERY",4623
39,1412,"Friday",8768400518,1,"DSD GROCERY",4624
39,1412,"Friday",4280047645,2,"FROZEN FOODS",1951
39,1412,"Friday",8768400103,1,"DSD GROCERY",4624
39,1412,"Friday",1200080994,1,"DSD GROCERY",9516
39,1412,"Friday",3090000359,1,"DAIRY",7953
39,1412,"Friday",4400003223,1,"DSD GROCERY",3605
39,1412,"Friday",75752800880,1,"IMPULSE MERCHANDISE",808
39,1412,"Friday",3400012383,1,"IMPULSE MERCHANDISE",611
39,1412,"Friday",8768400514,1,"DSD GROCERY",4624
39,1412,"Friday",2840043783,1,"IMPULSE MERCHANDISE",808
39,1412,"Friday",7874203188,1,"FROZEN FOODS",1853
39,1412,"Friday",88882330069,1,"MENS WEAR",3638
999,1415,"Friday",68113174202,1,"FINANCIAL SERVICES",0
8,1419,"Friday",3700006205,1,"PERSONAL CARE",5050
40,1422,"Friday",4650075761,1,"HOUSEHOLD CHEMICALS/SUPP",8948
40,1422,"Friday",3500057094,2,"PERSONAL CARE",202
40,1422,"Friday",7418228937,1,"PERSONAL CARE",3159
40,1422,"Friday",3338353010,1,"PRODUCE",4110
40,1422,"Friday",7732683088,1,"PERSONAL CARE",204
40,1422,"Friday",7146418095,1,"PRODUCE",7655
40,1422,"Friday",4450034171,1,"PRE PACKED DELI",7252
40,1422,"Friday",8390000649,1,"DAIRY",1405
40,1422,"Friday",1450001157,1,"FROZEN FOODS",1750
40,1422,"Friday",3800040260,1,"FROZEN FOODS",2112
40,1422,"Friday",3469512362,1,"FROZEN FOODS",4061
40,1422,"Friday",2500005466,1,"DAIRY",1407
40,1422,"Friday",1450000711,1,"FROZEN FOODS",6506
40,1422,"Friday",4450097651,1,"PRE PACKED DELI",7554
40,1422,"Friday",7874207074,1,"BAKERY",2001
40,1422,"Friday",3700080049,1,"HOUSEHOLD CHEMICALS/SUPP",2080
40,1422,"Friday",7056095011,1,"FROZEN FOODS",1752
40,1422,"Friday",4400003211,1,"IMPULSE MERCHANDISE",804
40,1422,"Friday",4450097648,1,"PRE PACKED DELI",7554
40,1422,"Friday",68113168755,1,"PHARMACY OTC",3533
40,1422,"Friday",31254770152,1,"PERSONAL CARE",801
40,1422,"Friday",1200080994,1,"DSD GROCERY",9516
40,1422,"Friday",3700086514,1,"HOUSEHOLD PAPER GOODS",3080
40,1422,"Friday",7218069274,1,"FROZEN FOODS",9705
40,1422,"Friday",22008400000,1,"MEAT - FRESH & FROZEN",6041
40,1422,"Friday",7294560136,1,"COMM BREAD",3702
40,1422,"Friday",4460030705,1,"HOUSEHOLD CHEMICALS/SUPP",52
40,1422,"Friday",7874207072,1,"BAKERY",2001
40,1422,"Friday",7778200393,2,"PRE PACKED DELI",7304
40,1422,"Friday",3700085576,1,"PERSONAL CARE",3122
40,1422,"Friday",7218063979,1,"FROZEN FOODS",9115
40,1422,"Friday",83418300709,1,"FROZEN FOODS",1801
40,1422,"Friday",73639310400,1,"GROCERY DRY GOODS",2703
40,1422,"Friday",3040021651,1,"HOUSEHOLD PAPER GOODS",104
40,1422,"Friday",2150004217,1,"GROCERY DRY GOODS",2303
40,1422,"Friday",2265571544,2,"MEAT - FRESH & FROZEN",6158
40,1422,"Friday",20249600000,1,"MEAT - FRESH & FROZEN",6025
40,1422,"Friday",3500044667,1,"HOUSEHOLD CHEMICALS/SUPP",110
40,1422,"Friday",73114972419,1,"SEAFOOD",1078
40,1422,"Friday",3800040320,1,"FROZEN FOODS",2112
40,1422,"Friday",3500044669,1,"HOUSEHOLD CHEMICALS/SUPP",110
40,1422,"Friday",1910017555,1,"BEAUTY",4010
40,1422,"Friday",4650076375,1,"HOUSEHOLD CHEMICALS/SUPP",8952
40,1422,"Friday",71514151464,1,"DAIRY",9114
40,1422,"Friday",7418228278,1,"PERSONAL CARE",3159
40,1422,"Friday",1920089952,1,"HOUSEHOLD CHEMICALS/SUPP",5510
9,1423,"Friday",64541681343,1,"CELEBRATION",6
9,1423,"Friday",6700888947,1,"CELEBRATION",212
9,1423,"Friday",6700889023,1,"CELEBRATION",212
999,1424,"Friday",4787584748,-1,"MEDIA AND GAMING",8075
5,1425,"Friday",,1,"PHARMACY RX",
32,1426,"Friday",5000021667,1,"INFANT CONSUMABLE HARDLINES",723
32,1426,"Friday",5000021667,2,"INFANT CONSUMABLE HARDLINES",723
33,1427,"Friday",7874207579,1,"HOUSEHOLD CHEMICALS/SUPP",9055
33,1427,"Friday",7314912008,1,"HOME MANAGEMENT",5412
33,1427,"Friday",68113132914,2,"LIQUOR,WINE,BEER",2301
33,1427,"Friday",3700086078,3,"HOUSEHOLD CHEMICALS/SUPP",9054
33,1427,"Friday",7314921480,1,"HOME MANAGEMENT",5410
33,1427,"Friday",7173602000,1,"HOUSEHOLD CHEMICALS/SUPP",9001
33,1427,"Friday",7033060315,1,"IMPULSE MERCHANDISE",202
33,1427,"Friday",3500046113,1,"HOUSEHOLD CHEMICALS/SUPP",130
33,1427,"Friday",66572107016,1,"BATH AND SHOWER",1508
33,1427,"Friday",66572107016,1,"BATH AND SHOWER",1508
33,1427,"Friday",8609336623,1,"COOK AND DINE",2531
36,1429,"Friday",49999114420,1,"FABRICS AND CRAFTS",9379
36,1429,"Friday",1650007406,1,"PHARMACY OTC",601
